"19,40","21,40","18,36","19,00","18,20","18,20","18,20","17,1","17,80","19,00","20,20","19,10","19,41","19,70","21,08","18,60","20,60","20,60","17,44","16,60","19,39","18,20","17,80","19,00","17,00","18,20","19,80"
"19,40","21,40","19,80","19,00","18,20","18,52","18,20","17,1","17,80","19,00","20,20","19,23","19,69","19,75","21,24","18,60","20,81","20,69","17,71","16,60","19,01","18,20","17,80","19,00","17,00","18,20","19,80"
"19,40","21,40","19,80","19,19","18,20","18,60","18,20","17,1","17,80","19,00","20,20","19,37","19,80","19,80","21,39","18,60","21,00","20,79","17,67","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,07"
"19,40","21,40","19,80","19,40","18,20","18,60","18,20","17,1","17,80","19,00","20,20","19,40","19,80","19,85","21,52","18,63","21,00","20,81","17,80","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,20"
"19,40","21,27","19,80","19,40","18,20","18,60","18,21","17,1","17,80","19,00","20,20","19,40","19,86","19,94","21,66","18,97","21,00","20,91","17,94","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,20"
"19,40","21,00","19,80","19,40","18,20","18,60","18,31","17,1","17,80","19,00","20,20","19,40","20,20","20,00","21,78","19,00","21,00","21,00","18,20","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,20"
"19,40","21,00","19,80","19,40","18,20","18,93","18,60","17,1","17,80","19,00","20,20","19,40","20,20","20,00","21,80","19,00","21,28","21,00","18,20","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,20"
"19,40","21,00","19,80","19,40","18,21","19,00","18,43","17,1","17,80","19,00","20,20","19,40","20,20","20,00","21,85","19,00","21,40","21,00","18,31","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,20"
"19,40","21,00","19,80","19,40","18,57","19,00","18,20","17,1","17,80","19,00","20,20","19,40","20,20","20,04","21,91","19,00","21,40","21,00","18,60","16,60","19,00","18,20","17,80","19,00","17,00","18,20","20,51"
"19,40","20,64","19,80","19,40","18,60","19,18","18,20","17,1","17,80","19,00","20,20","19,40","20,12","20,10","21,87","19,00","21,40","21,08","18,60","16,60","19,00","18,20","17,80","19,36","17,00","18,20","20,60"
"19,40","20,60","19,80","19,40","18,60","19,40","18,20","17,1","17,80","19,00","20,20","19,40","19,80","20,15","21,81","19,00","21,40","21,13","18,60","16,60","19,00","18,20","17,80","19,40","17,00","18,20","20,60"
"19,40","20,60","19,80","19,40","18,60","19,40","18,20","17,1","17,80","19,00","20,20","19,40","19,80","20,20","21,80","19,00","21,40","21,20","18,60","16,66","19,00","18,20","17,80","19,40","17,00","18,20","20,60"
"19,40","20,60","19,80","19,40","18,66","19,40","18,20","17,1","17,80","19,00","20,20","19,40","19,80","20,20","21,80","19,00","21,63","21,20","18,73","16,94","19,00","18,20","17,80","19,40","17,00","18,20","20,60"
"19,40","20,60","19,80","19,40","18,62","19,54","18,31","17,1","17,80","19,00","20,20","19,40","19,80","20,25","21,70","19,28","21,80","21,23","19,00","17,00","19,00","18,20","17,80","19,40","17,00","18,20","20,74"
"19,40","20,60","19,80","19,40","18,90","19,80","18,55","17,1","17,80","19,00","20,12","19,40","19,80","20,30","21,61","19,40","21,80","21,27","19,00","17,00","19,00","18,20","17,80","19,40","17,00","18,20","21,00"
"19,40","20,60","19,80","19,40","19,00","19,80","18,57","17,1","17,80","19,00","19,80","19,40","19,80","20,30","21,55","19,40","21,80","21,32","19,00","17,00","19,00","18,20","17,80","19,40","17,00","18,20","21,00"
"19,40","20,60","19,80","19,61","19,00","19,80","18,60","17,1","17,80","19,00","19,80","19,40","19,80","20,31","21,31","19,40","22,00","21,40","19,00","17,00","19,00","18,20","17,80","19,40","17,00","18,20","21,00"
"19,40","20,60","19,80","19,80","19,00","19,80","18,60","17,1","17,80","19,00","19,80","19,40","19,80","20,40","21,26","19,40","22,20","21,45","19,00","17,00","19,00","18,20","17,80","19,40","17,00","18,20","21,00"
"19,40","20,60","19,80","19,80","19,00","19,80","18,60","17,1","17,80","19,00","19,80","19,40","19,80","20,40","21,28","19,40","22,20","21,50","19,00","17,00","19,17","18,20","17,80","19,40","17,00","18,20","21,00"
"19,40","20,60","19,80","19,80","19,00","19,80","18,60","17,1","17,80","19,00","19,80","19,40","19,80","20,47","21,30","19,40","22,20","21,49","19,00","17,00","19,40","18,20","17,80","19,40","17,00","18,20","21,01"
"19,40","20,60","19,80","19,80","19,00","19,81","18,60","17,1","17,80","19,00","19,80","19,40","19,80","20,50","21,30","19,40","22,20","21,50","19,07","17,00","19,40","18,20","17,80","19,40","17,00","18,20","21,39"
"19,40","20,60","19,80","19,80","19,00","20,00","18,60","17,1","17,80","19,00","19,80","19,40","19,94","20,54","21,32","19,40","22,20","21,63","19,40","17,00","19,40","18,20","17,80","19,40","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","19,00","20,14","18,60","17,1","17,80","19,00","19,80","19,40","20,20","20,63","21,30","19,40","22,20","21,70","19,40","17,00","19,40","18,20","17,80","19,40","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","18,94","19,96","18,60","17,1","17,80","19,00","19,80","19,40","20,25","20,70","21,06","19,40","22,20","21,76","19,40","17,00","19,40","18,20","17,80","19,33","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","18,56","19,32","18,60","17,1","17,80","19,00","19,80","19,40","20,60","20,70","21,08","19,41","22,20","21,84","19,40","17,00","19,40","18,20","17,80","19,02","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","18,20","19,00","18,60","18,1","17,80","19,00","19,80","19,40","20,60","20,64","21,20","19,77","22,20","21,90","19,40","17,00","19,40","18,20","17,80","19,00","17,00","18,20","21,15"
"19,40","20,60","19,42","19,80","17,88","19,31","18,96","18,1","17,80","19,00","19,80","19,40","20,60","20,53","21,27","19,80","22,20","22,00","19,40","17,00","19,40","18,20","17,80","19,00","17,00","18,20","21,16"
"19,40","20,60","19,40","19,80","17,80","19,40","19,00","18,1","17,80","19,00","19,80","19,40","20,60","20,40","21,37","19,80","22,20","22,00","19,40","17,00","19,40","18,20","18,10","19,00","17,00","18,20","21,40"
"19,40","20,60","19,40","19,80","17,80","19,40","19,00","19,40","17,80","19,00","19,80","19,40","20,98","20,38","21,42","19,80","22,23","22,00","19,40","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,75","19,80","17,80","19,40","19,00","19,40","17,80","19,00","19,80","19,40","21,00","20,31","21,52","19,80","22,59","22,00","19,40","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","17,80","19,40","19,00","19,69","17,80","19,00","19,80","19,40","21,00","20,30","21,64","20,09","22,60","22,00","19,40","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","17,80","19,40","19,11","19,80","17,80","19,00","19,89","19,40","21,00","20,31","21,68","20,20","22,60","22,00","19,40","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,80","19,80","17,70","19,40","19,40","19,80","17,80","19,00","20,20","19,40","21,00","20,64","21,71","20,20","22,60","22,03","19,40","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,61","19,80","17,40","19,40","19,40","19,95","17,80","19,00","20,20","19,40","20,99","20,90","21,80","20,20","22,60","22,10","19,65","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,40","19,80","17,40","19,40","19,40","20,20","17,80","19,00","20,20","19,43","21,00","20,90","21,82","20,20","22,60","22,10","19,50","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,40","19,80","17,40","19,45","19,40","20,20","17,80","19,00","19,90","19,53","21,00","20,90","21,81","20,20","22,60","22,10","19,79","17,00","19,40","18,20","18,20","19,00","17,00","18,20","21,40"
"19,40","20,60","19,40","19,80","17,40","19,43","19,72","20,20","17,80","19,00","19,80","19,67","21,00","20,97","21,90","20,20","22,96","22,20","19,80","17,00","19,40","18,20","18,20","19,00","17,03","18,20","21,40"
"19,40","20,62","19,40","19,80","17,40","19,57","19,80","20,20","17,80","19,00","19,80","19,77","21,00","20,98","21,94","20,20","23,00","22,27","19,80","17,00","19,40","18,20","18,20","19,00","17,30","18,20","21,40"
"19,40","20,99","19,40","19,66","17,40","19,57","19,80","20,20","17,80","19,00","19,80","19,80","20,89","20,94","22,00","20,20","23,00","22,10","19,54","17,00","19,40","18,20","18,20","19,00","17,40","18,20","21,40"
"19,40","21,00","19,40","19,40","17,47","19,40","20,08","20,26","17,80","19,00","19,80","19,80","20,60","20,90","22,00","20,20","23,00","21,98","19,40","17,00","19,63","18,20","18,20","19,00","17,40","18,20","21,40"
"19,40","21,00","19,40","19,40","17,42","19,40","19,80","20,20","17,80","19,00","19,80","19,80","20,59","20,90","21,95","20,20","23,00","21,86","19,40","17,00","19,80","18,20","18,20","19,00","17,40","18,20","21,41"
"19,40","21,00","19,40","19,10","17,40","19,40","19,80","20,20","17,80","19,00","19,80","19,80","20,20","20,90","21,77","20,20","23,00","21,78","19,07","17,00","19,66","18,20","18,20","19,00","17,40","18,20","21,40"
"19,60","21,00","19,40","19,00","17,47","19,40","19,43","19,93","17,80","19,00","19,80","19,80","20,20","20,90","21,65","20,20","23,00","21,66","19,00","17,00","19,40","18,20","18,20","19,00","17,40","18,20","21,40"
"19,80","21,00","19,08","19,00","17,80","19,63","19,40","19,80","17,80","19,00","19,80","19,80","20,20","20,89","21,54","20,20","23,00","21,59","19,00","17,00","19,40","18,20","18,20","19,00","17,40","18,20","21,34"
"19,80","21,00","19,00","19,00","17,80","19,40","19,40","19,80","17,80","19,00","19,80","19,80","20,20","20,90","21,42","20,20","23,00","21,50","19,00","17,00","19,40","18,20","18,20","19,00","17,40","18,20","21,00"
"19,80","21,00","19,00","19,00","17,80","19,40","19,40","19,50","17,80","19,00","19,80","19,80","19,82","20,90","21,35","20,20","23,00","21,50","19,00","17,00","19,40","18,20","18,20","19,00","17,40","18,20","21,00"
"19,80","21,00","19,00","19,00","17,80","19,40","19,31","19,40","17,80","19,00","19,80","19,80","20,17","20,90","21,35","20,20","23,00","21,47","19,00","17,00","19,40","18,20","18,20","19,00","17,40","18,20","21,00"
"19,80","21,00","19,00","19,00","17,80","19,40","19,00","19,40","17,80","19,00","19,80","19,80","20,20","20,90","21,40","20,20","22,95","21,57","19,00","17,00","19,40","18,20","18,20","19,00","17,40","18,20","20,80"
"19,80","21,00","19,00","19,00","18,02","19,40","19,12","19,40","17,80","19,00","19,80","19,80","20,20","20,90","21,40","20,20","23,00","21,56","19,34","17,00","19,40","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","19,24","19,37","17,87","19,78","19,40","19,40","17,80","19,00","19,80","19,80","20,59","20,90","21,50","20,26","23,00","21,41","19,40","17,00","19,09","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","19,40","19,40","17,80","19,80","19,40","19,40","17,80","19,00","19,80","19,80","20,60","20,90","21,60","20,35","22,81","21,33","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,50"
"19,80","21,00","19,40","19,40","17,80","20,16","19,74","19,40","17,80","19,00","19,80","19,80","20,60","20,90","21,69","20,52","22,60","21,20","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","19,40","19,40","17,90","20,20","19,80","19,40","17,80","19,00","19,80","19,80","20,60","20,90","21,79","20,60","22,60","21,08","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,55"
"19,80","21,00","19,40","19,40","18,20","20,20","19,80","19,40","17,80","19,00","19,80","19,80","20,60","20,90","21,81","20,60","22,67","21,00","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,57"
"19,80","21,00","19,40","19,40","18,20","20,20","20,09","19,54","17,80","19,00","19,80","19,80","20,59","20,89","21,91","20,60","22,96","21,00","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,20"
"19,80","21,00","19,40","19,40","18,20","20,55","20,20","19,80","17,80","19,00","19,80","19,80","20,60","20,80","22,00","20,60","23,00","21,00","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,44"
"19,80","21,00","19,40","19,40","18,04","20,60","20,20","19,80","17,80","19,00","19,80","19,80","20,60","20,80","22,00","20,60","23,00","21,00","19,40","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","19,40","19,40","17,83","20,60","20,20","19,80","17,80","19,00","19,80","19,80","20,60","20,77","22,09","20,60","23,00","21,00","19,44","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","19,40","19,44","18,20","20,60","20,20","19,80","17,80","19,00","19,80","19,80","20,60","20,70","22,10","20,60","23,00","21,00","19,42","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","19,40","19,80","18,20","20,60","20,20","19,80","17,80","19,00","19,80","19,80","20,60","20,70","22,18","20,60","23,00","21,00","19,44","17,00","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","18,12","19,80","18,20","20,77","20,38","19,80","17,80","19,00","19,80","19,80","20,60","20,70","22,20","20,60","23,00","21,00","19,40","17,22","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","17,40","19,65","18,20","20,78","20,60","19,80","17,80","19,00","19,80","19,80","20,60","20,70","22,20","20,60","23,00","21,00","19,78","17,08","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","17,35","19,59","18,20","20,87","20,60","19,80","17,82","19,00","19,80","19,80","20,60","20,61","22,17","20,60","23,00","21,00","19,80","17,37","19,00","18,20","18,20","19,00","17,40","18,21","20,60"
"19,80","21,00","17,00","19,80","18,20","20,94","20,60","19,80","18,14","19,00","19,80","19,80","20,60","20,60","22,00","20,60","23,00","21,05","19,80","17,40","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,00","17,00","19,80","18,55","20,98","20,60","19,80","18,20","19,00","19,96","19,80","20,60","20,55","21,84","20,60","23,00","21,17","19,80","17,40","19,00","18,20","18,20","19,00","17,40","18,23","20,61"
"19,80","21,38","17,00","19,80","18,60","21,00","20,60","19,80","18,20","19,00","20,20","19,80","20,85","20,50","21,60","20,60","23,00","21,20","19,80","17,40","19,00","18,20","18,20","19,00","17,40","18,20","20,60"
"19,80","21,40","17,29","19,80","18,60","21,00","20,60","19,80","18,20","19,00","20,20","19,80","21,00","20,50","21,19","20,60","23,00","21,20","19,90","17,40","19,00","18,20","18,20","19,29","17,40","18,25","20,62"
"19,80","21,40","17,04","19,80","18,60","21,00","20,60","19,80","18,20","19,00","20,20","19,80","21,00","20,50","21,53","20,60","23,00","21,30","20,20","17,40","19,00","18,20","18,20","19,38","17,40","18,30","20,96"
"19,80","21,40","17,17","19,80","18,60","21,00","20,60","19,80","18,20","19,00","20,20","19,80","21,00","20,55","21,77","20,60","23,00","21,35","20,20","17,40","19,00","18,20","18,20","19,24","17,40","18,52","21,00"
"19,80","21,40","17,20","19,80","18,70","21,00","20,60","19,80","18,20","19,00","20,12","19,80","21,00","20,64","21,88","20,60","23,00","21,40","20,20","17,40","19,00","18,20","18,20","19,20","17,40","18,49","21,00"
"19,80","21,40","17,00","19,80","18,98","21,00","20,60","19,78","18,48","19,00","19,80","19,80","21,18","20,70","21,98","20,60","23,00","21,40","20,20","17,40","19,00","18,20","18,20","19,40","17,40","18,38","21,00"
"19,80","21,40","17,00","20,02","19,00","21,00","20,60","19,80","18,60","19,00","19,80","19,80","21,40","20,79","22,00","20,60","23,00","21,40","20,20","17,40","19,00","18,20","18,20","19,40","17,40","18,43","21,00"
"19,80","21,40","17,00","20,20","19,00","21,00","20,60","19,80","18,60","19,00","19,80","19,80","21,40","20,89","22,11","20,60","23,33","21,47","20,20","17,40","18,77","18,20","18,20","19,40","17,40","18,53","21,00"
"19,80","21,40","17,22","20,20","19,00","21,00","20,60","19,80","18,60","19,00","20,00","19,80","21,40","20,95","22,20","20,60","23,40","21,50","20,20","17,40","18,64","18,20","18,20","19,40","17,40","18,52","21,00"
"19,80","21,40","17,22","20,20","19,00","21,00","20,34","19,80","18,60","19,00","19,88","19,80","21,40","21,00","22,26","20,60","23,40","21,51","20,20","17,40","18,60","18,20","18,20","19,40","17,40","18,60","21,00"
"19,80","21,40","17,28","20,20","19,00","21,01","20,45","19,80","18,60","19,00","19,80","19,80","21,40","21,00","22,40","20,60","23,40","21,60","20,20","17,40","18,60","18,20","18,20","19,40","17,40","18,60","21,00"
"19,80","21,40","17,20","20,20","19,00","21,30","20,60","19,80","18,60","19,00","19,80","19,80","21,40","21,00","22,40","20,60","23,40","21,68","20,49","17,40","18,60","18,20","18,20","19,40","17,40","18,60","21,00"
"19,80","21,40","17,40","20,20","19,13","21,09","20,60","19,80","18,67","19,00","19,80","19,80","21,40","21,02","22,43","20,60","23,40","21,72","20,60","17,40","18,60","18,20","18,20","19,40","17,40","18,55","21,00"
"20,10","21,40","17,40","19,92","19,39","21,03","20,60","19,80","19,00","19,00","19,80","19,80","21,40","21,10","22,38","20,60","23,40","21,80","20,41","17,40","18,60","18,20","18,20","19,40","17,40","18,51","21,00"
"20,20","21,40","17,40","20,06","19,40","21,00","20,60","19,80","19,00","19,00","19,80","19,80","21,40","21,10","22,30","20,60","23,40","21,81","20,20","17,40","18,60","18,20","18,20","19,40","17,40","18,35","21,00"
"20,20","21,40","17,40","20,20","19,40","20,62","20,60","19,64","19,00","19,00","19,80","19,80","21,40","21,20","22,32","20,60","22,92","21,94","20,20","17,40","18,60","18,20","18,20","19,40","17,40","18,36","21,00"
"20,20","21,40","17,48","20,20","19,40","20,28","20,45","19,40","19,00","19,00","19,80","19,80","21,72","21,20","22,47","20,25","22,54","22,00","20,20","17,40","18,60","18,20","18,20","19,40","17,40","18,41","21,03"
"20,20","21,40","17,33","20,20","19,40","20,20","20,20","19,40","19,00","19,00","19,80","19,80","21,80","21,28","22,65","20,52","22,29","22,00","20,20","17,40","18,60","18,20","18,20","19,40","17,57","18,25","21,40"
"20,20","21,40","17,07","20,20","19,40","20,20","20,20","19,78","19,00","19,00","19,80","19,80","21,80","21,32","22,94","20,60","22,20","22,00","20,17","17,40","18,60","18,20","18,20","19,40","17,80","18,45","21,40"
"20,20","21,40","17,02","20,54","19,40","20,20","20,09","19,80","19,00","19,00","19,80","19,80","21,80","21,40","23,00","20,60","22,20","22,00","19,94","17,40","18,60","18,20","18,20","19,46","17,80","18,60","21,40"
"20,20","21,40","16,74","20,60","19,40","20,20","19,80","19,80","19,00","19,00","19,80","19,80","21,80","21,48","23,20","20,60","22,01","22,00","20,04","17,40","18,60","18,20","18,20","19,78","17,80","18,60","21,40"
"20,20","21,40","16,76","20,60","19,40","20,20","19,80","19,80","19,29","19,00","19,80","19,80","21,80","21,59","23,40","20,60","22,02","22,08","20,11","17,40","18,60","18,20","18,20","19,80","17,80","18,60","21,40"
"20,20","21,40","17,00","20,60","19,47","20,49","19,80","19,80","19,40","19,00","19,80","19,80","21,80","21,60","23,46","20,60","21,80","22,13","20,11","17,40","18,60","18,20","18,20","19,80","17,80","18,60","21,40"
"20,20","21,40","16,76","20,60","19,80","20,60","19,80","19,80","19,40","19,00","19,80","19,80","21,80","21,60","23,42","20,60","21,80","22,20","19,97","17,40","18,60","18,20","18,20","19,80","17,80","18,60","21,40"
"18,20","18,72","17,80","17,74","17,10","16,13","21,00","21,00","17,40","19,00","19,14","18,87","17,80","19,00","19,49","19,30","18,04","19,69","19,00","16,87","17,28","18,27","17,80","18,60","17,82","18,19","19,00"
"18,20","18,29","17,80","17,80","17,40","16,11","21,00","21,00","17,40","19,00","19,00","19,00","17,80","19,06","19,61","19,91","18,80","19,70","18,82","16,60","17,40","18,20","17,80","18,60","17,80","17,82","19,00"
"18,60","18,20","17,80","18,04","17,40","16,60","21,00","21,00","17,40","19,00","19,00","19,00","17,80","19,19","19,87","20,41","19,46","19,83","18,76","16,60","17,40","18,11","17,80","18,60","17,80","17,84","19,19"
"18,60","18,38","18,11","18,20","17,75","16,92","21,00","21,19","17,40","19,00","19,00","19,00","17,80","19,27","20,03","20,81","20,00","19,98","19,00","16,60","17,40","17,80","17,80","18,60","17,80","18,15","19,40"
"18,60","18,60","18,20","18,20","17,80","17,03","21,00","21,40","17,40","19,00","19,00","19,00","17,80","19,35","20,23","21,05","20,37","20,00","19,00","16,60","17,40","17,80","17,80","18,60","17,80","18,20","19,40"
"18,60","18,60","18,20","18,28","17,80","17,40","21,00","21,40","17,59","19,00","19,00","19,00","17,80","19,46","20,43","21,40","20,60","20,01","19,00","16,60","17,40","17,80","17,80","18,60","17,71","18,20","19,40"
"18,60","18,60","18,37","18,60","17,80","17,40","21,00","21,40","17,80","19,00","19,00","19,00","17,80","19,56","20,65","21,57","20,92","20,10","19,00","16,60","17,40","17,80","17,80","18,60","17,48","18,20","19,58"
"18,60","18,60","18,60","18,60","17,80","17,69","21,00","21,40","17,80","19,00","19,00","19,00","17,80","19,69","20,73","21,80","21,00","20,23","19,00","16,60","17,40","17,80","17,80","18,71","17,64","18,20","19,80"
"18,60","18,93","18,60","18,60","17,67","17,80","21,00","21,40","17,80","19,00","19,00","19,00","17,80","19,72","20,81","21,80","21,19","20,32","19,15","16,60","17,40","17,80","17,80","18,98","17,53","18,20","19,80"
"18,60","19,00","18,60","18,97","17,40","17,80","21,00","21,71","17,80","19,00","19,00","19,00","17,80","19,80","20,91","22,19","21,40","20,45","19,40","16,60","17,40","17,80","17,80","19,00","17,78","18,20","19,80"
"18,60","19,00","18,60","19,00","17,40","18,07","21,20","21,80","17,80","19,00","19,00","19,00","17,80","19,90","21,00","22,36","21,40","20,58","19,40","16,60","17,40","17,80","17,80","19,00","17,80","18,20","19,80"
"18,60","19,00","18,61","19,00","17,40","18,20","21,30","21,80","17,80","19,00","19,00","19,10","17,80","19,93","21,08","22,60","21,70","20,60","19,40","16,60","17,43","17,80","17,80","19,00","17,80","18,20","19,80"
"19,02","19,00","18,99","19,00","17,40","18,20","21,00","21,80","17,80","19,00","19,00","19,23","17,80","20,00","21,24","22,60","21,80","20,69","19,40","16,60","17,80","17,80","17,80","19,00","17,80","18,35","19,80"
"19,40","19,00","19,00","19,19","17,40","18,20","21,00","21,80","17,80","19,00","19,00","19,37","17,80","20,00","21,39","23,00","21,80","20,79","19,42","16,60","17,80","17,80","17,80","19,00","17,80","18,59","20,07"
"19,40","19,23","19,00","19,40","17,40","18,35","21,00","21,80","17,80","19,00","19,00","19,40","17,80","20,00","21,52","23,00","21,80","20,81","19,79","16,60","17,80","17,80","17,80","19,00","17,80","18,60","20,20"
"19,55","19,40","19,00","19,40","17,40","18,60","21,00","21,80","17,80","19,00","19,32","19,40","17,80","20,06","21,66","23,08","22,06","20,91","19,80","16,60","17,80","17,80","17,80","19,00","17,80","18,60","20,20"
"19,80","19,40","19,00","19,40","17,40","18,60","21,00","21,80","17,80","19,00","19,40","19,40","17,80","20,22","21,78","23,01","22,20","21,00","19,80","16,60","17,80","17,80","17,80","19,00","17,80","18,60","20,20"
"19,80","19,40","19,04","19,40","17,55","18,57","21,00","21,85","17,80","19,00","19,40","19,40","17,80","20,40","21,80","23,00","22,20","21,00","19,80","16,60","17,80","17,80","17,80","19,00","17,80","18,60","20,20"
"19,80","19,40","19,00","19,40","17,80","18,20","21,00","22,18","17,80","19,00","19,40","19,40","17,80","20,45","21,85","23,00","22,37","21,00","19,80","16,60","17,96","17,80","17,80","19,00","17,80","18,60","20,20"
"19,99","19,40","19,25","19,40","17,84","18,20","21,00","21,83","17,80","19,00","19,40","19,40","17,80","20,49","21,91","23,00","22,20","21,00","20,09","16,60","18,20","17,80","17,80","19,00","18,01","18,60","20,51"
"20,20","19,40","19,40","19,40","18,20","18,20","21,00","21,80","17,80","19,00","19,40","19,40","17,80","20,40","21,87","23,00","22,21","21,08","20,20","16,60","18,20","17,85","17,80","19,36","18,20","18,60","20,60"
"20,20","19,40","19,40","19,40","18,20","18,00","21,00","21,80","17,80","19,00","19,40","19,40","17,80","20,41","21,81","23,00","22,25","21,13","20,20","16,60","18,15","17,90","17,80","19,40","18,20","18,60","20,60"
"20,20","19,40","19,52","19,40","18,20","17,80","21,00","21,80","17,80","19,00","19,40","19,40","17,80","20,49","21,80","23,11","22,60","21,20","20,20","16,60","17,85","17,82","17,80","19,40","18,52","18,60","20,60"
"20,20","19,40","19,80","19,40","18,42","17,80","21,00","21,80","17,80","19,00","19,40","19,40","17,80","20,50","21,80","23,37","22,60","21,20","20,20","16,60","17,80","17,95","17,80","19,40","18,60","18,60","20,60"
"20,20","19,40","19,80","19,40","18,60","17,80","21,00","21,80","17,80","19,00","19,47","19,40","17,80","20,57","21,70","23,00","22,60","21,23","20,31","16,60","17,80","17,81","17,80","19,40","18,60","18,60","20,74"
"20,20","19,40","19,80","19,40","18,60","17,80","21,00","21,80","17,80","19,00","19,80","19,40","17,80","20,68","21,61","23,00","22,93","21,27","20,60","16,60","17,80","17,90","17,80","19,40","18,76","18,60","21,00"
"20,20","19,44","19,80","19,40","18,60","17,80","21,06","21,80","17,80","19,00","19,80","19,40","17,80","20,79","21,55","23,00","23,00","21,32","20,60","16,60","17,80","17,98","17,80","19,40","19,00","18,60","21,00"
